gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
sgELK4_8,ELK4,302,455,464,601
sgELK4_9,ELK4,221,208,374,225
sgELK4_10,ELK4,638,98,79,79
sgELL2_1,ELL2,694,882,705,534
sgELL2_2,ELL2,392,420,390,396
sgELL2_3,ELL2,606,359,339,507
sgELL2_4,ELL2,268,574,196,162
sgELL2_5,ELL2,174,288,160,193
sgELL2_6,ELL2,430,619,634,685
sgELL2_7,ELL2,461,151,390,592
sgELL2_8,ELL2,219,297,172,248
sgELL2_9,ELL2,583,457,696,951
sgELL2_10,ELL2,346,307,335,482
sgELMO1_1,ELMO1,295,267,310,478
sgELMO1_2,ELMO1,508,667,266,404
sgELMO1_3,ELMO1,648,1036,1445,1177
sgELMO1_4,ELMO1,231,301,281,242
sgELMO1_5,ELMO1,156,207,155,175
sgELMO1_6,ELMO1,526,501,440,463
sgELMO1_7,ELMO1,658,773,907,897
sgELMO1_8,ELMO1,268,353,493,430
sgELMO1_9,ELMO1,461,917,901,693
sgELMO1_10,ELMO1,462,1000,290,617
sgELMO3_1,ELMO3,379,419,293,296
sgELMO3_2,ELMO3,283,177,123,45
sgELMO3_3,ELMO3,1363,1060,1008,857
sgELMO3_4,ELMO3,314,413,370,310
sgELMO3_5,ELMO3,664,579,476,635
sgELMO3_6,ELMO3,226,234,295,285
sgELMO3_7,ELMO3,511,1,10,50
sgELMO3_8,ELMO3,404,274,202,246
sgELMO3_9,ELMO3,266,347,367,138
sgELMO3_10,ELMO3,207,165,198,112
sgELMOD1_1,ELMOD1,127,0,0,0
sgELMOD1_2,ELMOD1,359,307,222,314
sgELMOD1_3,ELMOD1,329,397,351,519
sgELMOD1_4,ELMOD1,273,391,300,330
sgELMOD1_5,ELMOD1,237,397,442,309
sgELMOD1_6,ELMOD1,254,427,191,571
sgELMOD1_7,ELMOD1,306,393,293,443
sgELMOD1_8,ELMOD1,248,332,395,347
sgELMOD1_9,ELMOD1,117,263,295,179
sgELMOD1_10,ELMOD1,131,336,269,445
sgELMOD2_1,ELMOD2,156,312,86,245
sgELMOD2_2,ELMOD2,204,552,362,207
sgELMOD2_3,ELMOD2,157,125,101,41
sgELMOD2_4,ELMOD2,387,572,349,335
sgELMOD2_5,ELMOD2,228,322,283,558
sgELMOD2_6,ELMOD2,201,124,108,304
sgELMOD2_7,ELMOD2,144,121,248,128
sgELMOD2_8,ELMOD2,156,297,288,455
sgELMOD2_9,ELMOD2,197,58,49,86
sgELMOD2_10,ELMOD2,319,473,682,754
sgELMOD3_1,ELMOD3,817,327,497,896
sgELMOD3_2,ELMOD3,530,732,484,367
sgELMOD3_3,ELMOD3,552,901,458,262
sgELMOD3_4,ELMOD3,366,424,396,621
sgELMOD3_5,ELMOD3,773,1206,903,1353
sgELMOD3_6,ELMOD3,578,570,624,903
sgELMOD3_7,ELMOD3,428,213,431,190
sgELMOD3_8,ELMOD3,391,516,277,188
sgELMOD3_9,ELMOD3,435,227,321,373
sgELMOD3_10,ELMOD3,170,105,12,0
sgELN_1,ELN,661,386,360,820
sgELN_2,ELN,602,108,151,119
sgELN_3,ELN,610,433,689,371
sgELN_4,ELN,253,247,146,238
sgELN_5,ELN,530,369,401,363
sgELN_6,ELN,707,114,431,522
sgELN_7,ELN,432,192,247,202
sgELN_8,ELN,620,484,241,126
sgELN_9,ELN,367,463,218,705
sgELN_10,ELN,357,502,443,561
sgELOF1_1,ELOF1,525,444,409,555
sgELOF1_2,ELOF1,276,222,79,216
sgELOF1_3,ELOF1,533,174,317,406
sgELOF1_4,ELOF1,238,86,87,145
sgELOF1_5,ELOF1,1059,1414,642,475
sgELOF1_6,ELOF1,342,144,285,184
sgELOF1_7,ELOF1,614,267,299,308
sgELOF1_8,ELOF1,40,9,13,30
sgELOF1_9,ELOF1,657,214,312,386
sgELOF1_10,ELOF1,296,120,176,299
sgELOVL2_1,ELOVL2,495,345,526,896
sgELOVL2_2,ELOVL2,216,484,302,268
sgELOVL2_3,ELOVL2,267,392,335,629
sgELOVL2_4,ELOVL2,429,387,343,425
sgELOVL2_5,ELOVL2,355,183,348,336
sgELOVL2_6,ELOVL2,965,907,1127,1272
sgELOVL2_7,ELOVL2,587,420,495,393
sgELOVL2_8,ELOVL2,273,226,203,121
sgELOVL2_9,ELOVL2,106,371,73,429
sgELOVL2_10,ELOVL2,208,306,378,255
sgELOVL3_1,ELOVL3,131,125,142,121
sgELOVL3_2,ELOVL3,386,278,237,641
sgELOVL3_3,ELOVL3,395,1112,566,621
sgELOVL3_4,ELOVL3,350,471,250,387
sgELOVL3_5,ELOVL3,861,1129,839,1618
sgELOVL3_6,ELOVL3,374,152,301,410
sgELOVL3_7,ELOVL3,150,69,99,158
sgELOVL3_8,ELOVL3,674,1255,969,1272
sgELOVL3_9,ELOVL3,715,572,680,1109
sgELOVL3_10,ELOVL3,101,197,100,169
sgELOVL4_1,ELOVL4,164,535,194,98
sgELOVL4_2,ELOVL4,191,332,450,214
sgELOVL4_3,ELOVL4,572,1019,450,540
sgELOVL4_4,ELOVL4,289,695,152,392
sgELOVL4_5,ELOVL4,752,690,561,1006
sgELOVL4_6,ELOVL4,532,1383,540,723
sgELOVL4_7,ELOVL4,708,630,510,545
sgELOVL4_8,ELOVL4,266,366,229,242
sgELOVL4_9,ELOVL4,325,352,405,763
sgELOVL4_10,ELOVL4,747,1178,1210,1301
sgELOVL5_1,ELOVL5,743,860,827,776
sgELOVL5_2,ELOVL5,174,157,96,185
sgELOVL5_3,ELOVL5,428,325,438,746
sgELOVL5_4,ELOVL5,495,406,732,1063
sgELOVL5_5,ELOVL5,253,460,292,137
sgELOVL5_6,ELOVL5,448,546,738,582
sgELOVL5_7,ELOVL5,21,4,55,6
sgELOVL5_8,ELOVL5,394,615,367,419
sgELOVL5_9,ELOVL5,169,239,167,112
sgELOVL5_10,ELOVL5,439,679,765,741
sgELP3_1,ELP3,363,13,43,44
sgELP3_2,ELP3,365,14,66,10
sgELP3_3,ELP3,320,40,90,53
sgELP3_4,ELP3,304,27,5,0
sgELP3_5,ELP3,170,53,48,123
sgELP3_6,ELP3,560,17,60,2
sgELP3_7,ELP3,214,209,2,12
sgELP3_8,ELP3,649,174,87,278
sgELP3_9,ELP3,226,70,43,185
sgELP3_10,ELP3,424,40,203,3
sgELP6_1,ELP6,459,112,56,8
sgELP6_2,ELP6,168,7,33,20
sgELP6_3,ELP6,236,0,53,33
sgELP6_4,ELP6,464,332,252,119
sgELP6_5,ELP6,937,209,169,83
sgELP6_6,ELP6,317,226,34,9
sgELP6_7,ELP6,613,229,72,88
sgELP6_8,ELP6,372,85,41,64
sgELP6_9,ELP6,468,29,109,56
sgELP6_10,ELP6,865,300,202,520
sgEMB_1,EMB,215,443,63,161
sgEMB_2,EMB,294,602,456,540
sgEMB_3,EMB,364,11,55,74
sgEMB_4,EMB,459,404,412,423
sgEMB_5,EMB,277,340,379,233
sgEMB_6,EMB,99,96,45,420
sgEMB_7,EMB,227,49,57,189
sgEMB_8,EMB,187,81,75,209
sgEMB_9,EMB,171,128,30,101
sgEMB_10,EMB,194,77,248,371
sgEMC10_1,EMC10,226,400,66,96
sgEMC10_2,EMC10,183,78,280,99
sgEMC10_3,EMC10,415,570,674,614
sgEMC10_4,EMC10,212,380,166,407
sgEMC10_5,EMC10,1323,1465,1293,1834
sgEMC10_6,EMC10,245,70,94,45
sgEMC10_7,EMC10,831,571,492,892
sgEMC10_8,EMC10,380,386,412,361
sgEMC10_9,EMC10,229,163,96,94
sgEMC10_10,EMC10,343,315,444,1334
sgEMC4_1,EMC4,450,404,390,910
sgEMC4_2,EMC4,561,91,227,203
sgEMC4_3,EMC4,341,381,385,357
sgEMC4_4,EMC4,703,679,730,525
sgEMC4_5,EMC4,184,81,141,254
sgEMC4_6,EMC4,662,503,629,752
sgEMC4_7,EMC4,476,546,322,892
sgEMC4_8,EMC4,229,57,142,96
sgEMC4_9,EMC4,674,570,423,818
sgEMC4_10,EMC4,202,179,142,99
sgEMC6_1,EMC6,684,5,35,32
sgEMC6_2,EMC6,714,291,405,369
sgEMC6_3,EMC6,312,362,299,371
sgEMC6_4,EMC6,118,243,211,54
sgEMC6_5,EMC6,213,142,168,179
sgEMC6_6,EMC6,230,295,289,150
sgEMC6_7,EMC6,409,425,463,632
sgEMC6_8,EMC6,842,847,692,751
sgEMC6_9,EMC6,743,789,732,585
sgEMC6_10,EMC6,422,339,185,349
sgEMC7_1,EMC7,600,491,564,243
sgEMC7_2,EMC7,644,284,353,338
sgEMC7_3,EMC7,448,60,50,47
sgEMC7_4,EMC7,593,207,85,213
sgEMC7_5,EMC7,403,7,9,46
sgEMC7_6,EMC7,599,246,215,30
sgEMC7_7,EMC7,275,0,17,0
sgEMC7_8,EMC7,133,216,69,63
sgEMC7_9,EMC7,376,79,131,181
sgEMC7_10,EMC7,156,44,17,52
sgEMC8_1,EMC8,362,493,428,543
sgEMC8_2,EMC8,530,748,460,912
sgEMC8_3,EMC8,270,60,30,10
sgEMC8_4,EMC8,439,607,457,737
sgEMC8_5,EMC8,618,1434,898,1075
sgEMC8_6,EMC8,222,156,118,196
sgEMC8_7,EMC8,444,476,440,371
sgEMC8_8,EMC8,543,1062,971,1110
sgEMC8_9,EMC8,616,542,294,612
sgEMC8_10,EMC8,452,697,314,502
sgEME1_1,EME1,205,267,293,213
sgEME1_2,EME1,222,136,378,130
sgEME1_3,EME1,171,96,48,46
sgEME1_4,EME1,488,504,538,626
sgEME1_5,EME1,291,1,18,0
sgEME1_6,EME1,187,145,136,261
sgEME1_7,EME1,469,581,540,554
sgEME1_8,EME1,437,489,392,542
sgEME1_9,EME1,121,34,31,118
sgEME1_10,EME1,399,389,192,203
sgEMILIN1_1,EMILIN1,445,2,0,33
sgEMILIN1_2,EMILIN1,564,559,463,528
sgEMILIN1_3,EMILIN1,161,177,96,149
sgEMILIN1_4,EMILIN1,310,264,176,255
sgEMILIN1_5,EMILIN1,661,1195,895,676
sgEMILIN1_6,EMILIN1,259,29,76,31
sgEMILIN1_7,EMILIN1,268,211,142,203
sgEMILIN1_8,EMILIN1,1004,1160,1170,1599
sgEMILIN1_9,EMILIN1,604,1003,335,309
sgEMILIN1_10,EMILIN1,248,496,280,330
sgEMILIN2_1,EMILIN2,2,0,0,0
sgEMILIN2_2,EMILIN2,415,309,430,563
sgEMILIN2_3,EMILIN2,230,277,186,290
sgEMILIN2_4,EMILIN2,239,160,338,181
sgEMILIN2_5,EMILIN2,310,332,308,346
sgEMILIN2_6,EMILIN2,143,78,214,149
sgEMILIN2_7,EMILIN2,473,97,126,29
sgEMILIN2_8,EMILIN2,608,433,350,508
sgEMILIN2_9,EMILIN2,324,380,265,162
sgEMILIN2_10,EMILIN2,1,0,0,0
sgEMILIN3_1,EMILIN3,456,987,411,853
sgEMILIN3_2,EMILIN3,350,431,262,663
sgEMILIN3_3,EMILIN3,193,125,181,271
sgEMILIN3_4,EMILIN3,715,1870,546,877
sgEMILIN3_5,EMILIN3,476,373,726,532
sgEMILIN3_6,EMILIN3,449,417,654,651
sgEMILIN3_7,EMILIN3,648,454,567,601
sgEMILIN3_8,EMILIN3,320,327,454,482
sgEMILIN3_9,EMILIN3,219,54,59,24
sgEMILIN3_10,EMILIN3,288,394,334,669
sgEML1_1,EML1,1122,1149,1297,2685
sgEML1_2,EML1,303,390,299,268
sgEML1_3,EML1,510,668,495,875
sgEML1_4,EML1,228,532,332,222
sgEML1_5,EML1,562,1207,498,1003
sgEML1_6,EML1,331,382,312,130
sgEML1_7,EML1,252,428,293,360
sgEML1_8,EML1,289,1164,435,559
sgEML1_9,EML1,401,657,261,644
sgEML1_10,EML1,499,306,438,535
sgEML3_1,EML3,578,624,417,696
sgEML3_2,EML3,719,459,587,731
sgEML3_3,EML3,196,246,453,244
sgEML3_4,EML3,207,158,115,255
sgEML3_5,EML3,754,129,80,71
sgEML3_6,EML3,655,526,520,469
sgEML3_7,EML3,197,209,132,171
sgEML3_8,EML3,264,20,35,15
sgEML3_9,EML3,745,51,8,104
sgEML3_10,EML3,217,216,173,204
sgEML4_1,EML4,211,371,374,526
sgEML4_2,EML4,229,94,162,130
sgEML4_3,EML4,192,210,331,377
sgEML4_4,EML4,285,459,428,454
sgEML4_5,EML4,224,246,75,175
sgEML4_6,EML4,176,77,206,236
sgEML4_7,EML4,366,213,233,302
sgEML4_8,EML4,225,697,135,606
sgEML4_9,EML4,372,311,363,646
sgEML4_10,EML4,566,1057,828,1048
sgEML5_1,EML5,527,462,525,532
sgEML5_2,EML5,389,562,439,834
sgEML5_3,EML5,193,115,197,375
sgEML5_4,EML5,788,1424,1151,863
sgEML5_5,EML5,252,421,397,94
sgEML5_6,EML5,261,325,168,300
sgEML5_7,EML5,527,218,243,214
sgEML5_8,EML5,460,384,564,696
sgEML5_9,EML5,329,194,466,587
sgEML5_10,EML5,417,219,172,84
sgEML6_1,EML6,400,394,414,432
sgEML6_2,EML6,674,969,753,1068
sgEML6_3,EML6,343,674,265,398
sgEML6_4,EML6,475,454,453,480
sgEML6_5,EML6,475,505,365,225
sgEML6_6,EML6,327,563,295,355
sgEML6_7,EML6,135,122,187,235
sgEML6_8,EML6,205,151,152,181
sgEML6_9,EML6,300,69,185,138
sgEML6_10,EML6,219,240,152,321
sgEMP3_1,EMP3,707,544,565,547
sgEMP3_2,EMP3,265,129,66,102
sgEMP3_3,EMP3,348,540,457,643
sgEMP3_4,EMP3,414,280,189,227
sgEMP3_5,EMP3,860,1066,859,1460
sgEMP3_6,EMP3,248,215,230,70
sgEMP3_7,EMP3,480,497,346,505
sgEMP3_8,EMP3,516,803,404,306
sgEMP3_9,EMP3,154,317,164,151
sgEMP3_10,EMP3,333,575,253,658
sgEMX2_1,EMX2,257,236,343,237
sgEMX2_2,EMX2,275,220,397,279
sgEMX2_3,EMX2,256,374,75,97
sgEMX2_4,EMX2,491,315,252,201
sgEMX2_5,EMX2,662,538,1192,897
sgEMX2_6,EMX2,261,91,289,237
sgEMX2_7,EMX2,732,1693,1153,1156
sgEMX2_8,EMX2,289,104,157,197
sgEMX2_9,EMX2,282,443,189,213
sgEMX2_10,EMX2,682,1451,943,1189
sgEN1_1,EN1,134,93,39,94
sgEN1_2,EN1,317,146,280,462
sgEN1_3,EN1,300,236,271,401
sgEN1_4,EN1,746,1372,1270,1130
sgEN1_5,EN1,564,242,108,83
sgEN1_6,EN1,590,740,489,763
sgEN1_7,EN1,458,621,575,1514
sgEN1_8,EN1,813,765,772,461
sgEN1_9,EN1,240,301,190,142
sgEN1_10,EN1,558,650,547,571
sgEN2_1,EN2,595,623,665,936
sgEN2_2,EN2,456,766,313,916
sgEN2_3,EN2,415,411,532,1109
sgEN2_4,EN2,649,737,1057,766
sgEN2_5,EN2,520,666,588,685
sgEN2_6,EN2,397,537,225,363
sgEN2_7,EN2,384,790,736,834
sgEN2_8,EN2,396,706,300,693
sgEN2_9,EN2,841,1059,1047,790
sgEN2_10,EN2,616,303,329,490
sgENAM_1,ENAM,390,747,708,893
sgENAM_2,ENAM,451,346,518,352
sgENAM_3,ENAM,517,433,400,512
sgENAM_4,ENAM,688,1062,522,1068
sgENAM_5,ENAM,272,217,230,568
sgENAM_6,ENAM,416,134,427,233
sgENAM_7,ENAM,282,392,446,543
sgENAM_8,ENAM,685,483,498,1025
sgENAM_9,ENAM,471,514,448,135
sgENAM_10,ENAM,126,255,134,108
sgENC1_1,ENC1,332,445,446,442
sgENC1_2,ENC1,515,803,555,373
sgENC1_3,ENC1,284,999,512,378
sgENC1_4,ENC1,278,110,168,437
sgENC1_5,ENC1,465,863,1081,697
sgENC1_6,ENC1,425,592,547,306
sgENC1_7,ENC1,405,762,331,139
sgENC1_8,ENC1,405,426,813,561
sgENC1_9,ENC1,546,588,903,699
sgENC1_10,ENC1,624,615,551,811
sgENDOD1_1,ENDOD1,409,567,506,390
sgENDOD1_2,ENDOD1,747,607,366,635
sgENDOD1_3,ENDOD1,422,524,365,817
sgENDOD1_4,ENDOD1,258,396,170,361
sgENDOD1_5,ENDOD1,307,252,340,640
sgENDOD1_6,ENDOD1,590,783,763,972
sgENDOD1_7,ENDOD1,507,625,290,414
sgENDOD1_8,ENDOD1,331,216,232,297
sgENDOD1_9,ENDOD1,284,125,143,195
sgENDOD1_10,ENDOD1,447,716,332,523
sgENDOU_1,ENDOU,519,667,450,414
sgENDOU_2,ENDOU,306,85,143,440
sgENDOU_3,ENDOU,529,544,538,416
sgENDOU_4,ENDOU,678,538,402,594
sgENDOU_5,ENDOU,214,408,397,173
sgENDOU_6,ENDOU,205,84,131,329
sgENDOU_7,ENDOU,315,423,546,173
sgENDOU_8,ENDOU,900,999,876,1639
sgENDOU_9,ENDOU,437,572,659,422
sgENDOU_10,ENDOU,398,329,87,356
sgENG_1,ENG,251,293,147,141
sgENG_2,ENG,502,253,318,378
sgENG_3,ENG,595,472,595,363
sgENG_4,ENG,352,504,463,428
sgENG_5,ENG,471,527,310,779
sgENG_6,ENG,325,347,170,357
sgENG_7,ENG,236,107,98,218
sgENG_8,ENG,186,244,139,121
sgENG_9,ENG,270,478,212,304
sgENG_10,ENG,598,908,634,776
sgENHO_1,ENHO,531,162,158,187
sgENHO_2,ENHO,427,414,437,538
sgENHO_3,ENHO,1332,1,0,0
sgENHO_4,ENHO,698,684,610,355
sgENHO_5,ENHO,873,1300,708,596
sgENHO_6,ENHO,160,292,174,182
sgENHO_7,ENHO,377,507,545,651
sgENHO_8,ENHO,1039,1042,1165,1379
sgENHO_9,ENHO,247,0,0,0
sgENHO_10,ENHO,338,1182,702,277
sgENOX1_1,ENOX1,322,550,431,714
sgENOX1_2,ENOX1,1136,1126,979,1212
sgENOX1_3,ENOX1,1013,954,1231,1181
sgENOX1_4,ENOX1,437,485,538,543
sgENOX1_5,ENOX1,342,354,371,453
sgENOX1_6,ENOX1,459,368,248,831
sgENOX1_7,ENOX1,160,307,101,97
sgENOX1_8,ENOX1,556,857,684,773
sgENOX1_9,ENOX1,470,1195,696,636
sgENOX1_10,ENOX1,251,324,195,317
sgENPEP_1,ENPEP,330,578,286,367
sgENPEP_2,ENPEP,320,313,598,556
sgENPEP_3,ENPEP,514,1094,670,619
sgENPEP_4,ENPEP,542,783,821,1086
sgENPEP_5,ENPEP,226,250,133,143
sgENPEP_6,ENPEP,389,212,195,387
sgENPEP_7,ENPEP,408,396,380,548
sgENPEP_8,ENPEP,329,357,343,506
sgENPEP_9,ENPEP,198,199,168,87
sgENPEP_10,ENPEP,235,303,186,332
sgENPP1_1,ENPP1,264,313,156,189
sgENPP1_2,ENPP1,378,729,349,379
sgENPP1_3,ENPP1,291,132,2,37
sgENPP1_4,ENPP1,165,103,109,93
sgENPP1_5,ENPP1,284,125,137,150
sgENPP1_6,ENPP1,375,277,499,647
sgENPP1_7,ENPP1,726,736,735,887
sgENPP1_8,ENPP1,285,226,281,267
sgENPP1_9,ENPP1,310,401,209,403
sgENPP1_10,ENPP1,235,237,304,501
sgENPP4_1,ENPP4,137,184,182,58
sgENPP4_2,ENPP4,354,916,450,244
sgENPP4_3,ENPP4,301,567,187,369
sgENPP4_4,ENPP4,452,483,476,634
sgENPP4_5,ENPP4,240,586,313,633
sgENPP4_6,ENPP4,172,340,139,294
sgENPP4_7,ENPP4,218,48,224,191
sgENPP4_8,ENPP4,178,224,155,129
sgENPP4_9,ENPP4,150,103,228,172
sgENPP4_10,ENPP4,191,30,98,122
sgENSA_1,ENSA,329,694,316,614
sgENSA_2,ENSA,594,444,417,633
sgENSA_3,ENSA,384,426,278,915
sgENSA_4,ENSA,758,626,334,564
sgENSA_5,ENSA,502,528,573,332
sgENSA_6,ENSA,1043,1060,738,1644
sgENSA_7,ENSA,549,907,828,817
sgENSA_8,ENSA,564,350,490,381
sgENSA_9,ENSA,370,390,234,483
sgENSA_10,ENSA,336,405,304,624
sgENTHD2_1,ENTHD2,318,215,251,318
sgENTHD2_2,ENTHD2,327,216,162,3
sgENTHD2_3,ENTHD2,234,0,0,1
sgENTHD2_4,ENTHD2,739,1011,901,881
sgENTHD2_5,ENTHD2,669,958,645,647
sgENTHD2_6,ENTHD2,622,608,547,447
sgENTHD2_7,ENTHD2,335,218,346,300
sgENTHD2_8,ENTHD2,773,553,401,642
sgENTHD2_9,ENTHD2,342,222,307,448
sgENTHD2_10,ENTHD2,350,343,298,387
sgENTPD3_1,ENTPD3,681,510,513,785
sgENTPD3_2,ENTPD3,182,93,249,232
sgENTPD3_3,ENTPD3,776,1419,935,766
sgENTPD3_4,ENTPD3,528,820,764,706
sgENTPD3_5,ENTPD3,715,924,683,1372
sgENTPD3_6,ENTPD3,337,389,224,130
sgENTPD3_7,ENTPD3,501,310,596,840
sgENTPD3_8,ENTPD3,478,989,389,393
sgENTPD3_9,ENTPD3,206,401,314,246
sgENTPD3_10,ENTPD3,926,1394,992,700
sgENTPD4_1,ENTPD4,413,641,444,369
sgENTPD4_2,ENTPD4,532,554,911,704
sgENTPD4_3,ENTPD4,172,63,267,98
sgENTPD4_4,ENTPD4,350,381,323,391
sgENTPD4_5,ENTPD4,437,456,286,530
sgENTPD4_6,ENTPD4,240,221,139,311
sgENTPD4_7,ENTPD4,631,609,484,796
sgENTPD4_8,ENTPD4,292,644,167,505
sgENTPD4_9,ENTPD4,32,109,115,9
sgENTPD4_10,ENTPD4,530,403,676,975
sgENTPD7_1,ENTPD7,211,252,267,112
sgENTPD7_2,ENTPD7,292,16,23,86
sgENTPD7_3,ENTPD7,311,338,558,659
sgENTPD7_4,ENTPD7,206,492,314,441
sgENTPD7_5,ENTPD7,184,284,141,164
sgENTPD7_6,ENTPD7,596,1063,990,892
sgENTPD7_7,ENTPD7,175,95,120,241
sgENTPD7_8,ENTPD7,619,282,153,349
sgENTPD7_9,ENTPD7,779,1023,666,877
sgENTPD7_10,ENTPD7,469,410,426,399
sgEOGT_1,EOGT,173,415,283,371
sgEOGT_2,EOGT,234,401,153,262
sgEOGT_3,EOGT,428,534,644,388
sgEOGT_4,EOGT,361,616,546,442
sgEOGT_5,EOGT,267,248,369,221
sgEOGT_6,EOGT,509,828,429,369
sgEOGT_7,EOGT,186,113,271,174
sgEOGT_8,EOGT,210,247,279,361
sgEOGT_9,EOGT,287,299,368,567
sgEOGT_10,EOGT,447,433,386,537
sgEOMES_1,EOMES,337,53,73,75
sgEOMES_2,EOMES,869,215,274,546
sgEOMES_3,EOMES,263,310,205,474
sgEOMES_4,EOMES,545,431,368,713
sgEOMES_5,EOMES,274,375,484,414
sgEOMES_6,EOMES,256,189,153,330
sgEOMES_7,EOMES,585,710,392,1060
sgEOMES_8,EOMES,327,238,361,340
sgEOMES_9,EOMES,335,684,349,492
sgEOMES_10,EOMES,796,887,934,1308
sgEPB41_1,EPB41,522,545,501,747
sgEPB41_2,EPB41,336,571,409,766
sgEPB41_3,EPB41,435,385,489,1283
sgEPB41_4,EPB41,247,438,247,119
sgEPB41_5,EPB41,352,257,242,449
sgEPB41_6,EPB41,435,533,863,621
sgEPB41_7,EPB41,567,745,750,525
sgEPB41_8,EPB41,67,183,64,64
sgEPB41_9,EPB41,155,170,307,602
sgEPB41_10,EPB41,140,348,259,289
sgEPB41L3_1,EPB41L3,806,1262,812,1064
sgEPB41L3_2,EPB41L3,733,107,81,99
sgEPB41L3_3,EPB41L3,843,868,650,1175
sgEPB41L3_4,EPB41L3,256,167,181,114
sgEPB41L3_5,EPB41L3,932,139,16,0
sgEPB41L3_6,EPB41L3,393,529,443,508
sgEPB41L3_7,EPB41L3,403,707,404,341
sgEPB41L3_8,EPB41L3,250,254,103,66
sgEPB41L3_9,EPB41L3,846,894,700,1308
sgEPB41L3_10,EPB41L3,514,1211,817,1047
sgEPB41L5_1,EPB41L5,348,487,551,475
sgEPB41L5_2,EPB41L5,230,198,295,212
sgEPB41L5_3,EPB41L5,258,136,369,239
sgEPB41L5_4,EPB41L5,471,815,544,804
sgEPB41L5_5,EPB41L5,445,26,6,1
sgEPB41L5_6,EPB41L5,279,354,533,254
sgEPB41L5_7,EPB41L5,247,468,220,374
sgEPB41L5_8,EPB41L5,240,160,318,173
sgEPB41L5_9,EPB41L5,701,1166,844,789
sgEPB41L5_10,EPB41L5,670,716,572,491
sgEPB42_1,EPB42,219,151,170,70
sgEPB42_2,EPB42,777,1084,813,1311
sgEPB42_3,EPB42,314,22,0,0
sgEPB42_4,EPB42,228,60,135,228
sgEPB42_5,EPB42,454,585,563,477
sgEPB42_6,EPB42,284,275,431,146
sgEPB42_7,EPB42,324,274,440,229
sgEPB42_8,EPB42,271,590,390,298
sgEPB42_9,EPB42,232,312,213,180
sgEPB42_10,EPB42,262,350,298,264
sgEPG5_1,EPG5,434,369,36,11
sgEPG5_2,EPG5,387,419,487,427
sgEPG5_3,EPG5,717,978,879,1002
sgEPG5_4,EPG5,152,524,101,274
sgEPG5_5,EPG5,244,247,285,391
sgEPG5_6,EPG5,149,467,309,380
sgEPG5_7,EPG5,278,471,326,271
sgEPG5_8,EPG5,583,155,126,186
sgEPG5_9,EPG5,238,171,168,211
sgEPG5_10,EPG5,368,312,483,300
sgEPHA10_1,EPHA10,209,315,232,269
sgEPHA10_2,EPHA10,721,777,701,589
sgEPHA10_3,EPHA10,287,358,305,234
sgEPHA10_4,EPHA10,706,842,281,863
sgEPHA10_5,EPHA10,524,721,360,192
sgEPHA10_6,EPHA10,536,584,581,1017
sgEPHA10_7,EPHA10,1104,1398,1330,1563
sgEPHA10_8,EPHA10,203,202,162,317
sgEPHA10_9,EPHA10,934,954,902,1106
sgEPHA10_10,EPHA10,643,817,438,863
sgEPHA2_1,EPHA2,729,1530,1255,1700
sgEPHA2_2,EPHA2,743,1880,1257,1837
sgEPHA2_3,EPHA2,271,607,482,437
sgEPHA2_4,EPHA2,461,329,378,611
sgEPHA2_5,EPHA2,205,124,96,77
sgEPHA2_6,EPHA2,494,509,758,877
sgEPHA2_7,EPHA2,364,432,548,659
sgEPHA2_8,EPHA2,370,97,111,66
sgEPHA2_9,EPHA2,285,81,89,138
sgEPHA2_10,EPHA2,804,1556,1063,1372
sgEPHA3_1,EPHA3,84,168,104,70
sgEPHA3_2,EPHA3,967,791,931,950
sgEPHA3_3,EPHA3,548,610,439,949
sgEPHA3_4,EPHA3,559,1105,709,741
sgEPHA3_5,EPHA3,265,334,238,341
sgEPHA3_6,EPHA3,336,423,339,446
sgEPHA3_7,EPHA3,409,331,357,874
sgEPHA3_8,EPHA3,457,456,445,243
sgEPHA3_9,EPHA3,214,120,297,74
sgEPHA3_10,EPHA3,421,390,573,1022
sgEPHA4_1,EPHA4,282,209,317,700
sgEPHA4_2,EPHA4,147,182,248,116
sgEPHA4_3,EPHA4,221,248,198,381
sgEPHA4_4,EPHA4,192,242,304,281
sgEPHA4_5,EPHA4,650,190,192,104
sgEPHA4_6,EPHA4,334,139,42,158
sgEPHA4_7,EPHA4,445,165,308,268
sgEPHA4_8,EPHA4,71,49,58,202
sgEPHA4_9,EPHA4,848,1341,957,1249
sgEPHA4_10,EPHA4,287,670,234,471
sgEPHA5_1,EPHA5,566,795,321,406
sgEPHA5_2,EPHA5,608,1113,784,1331
sgEPHA5_3,EPHA5,572,365,544,1033
sgEPHA5_4,EPHA5,243,195,277,50
sgEPHA5_5,EPHA5,593,662,558,401
sgEPHA5_6,EPHA5,605,800,917,1502
sgEPHA5_7,EPHA5,252,286,377,524
sgEPHA5_8,EPHA5,253,232,307,429
sgEPHA5_9,EPHA5,315,295,354,719
sgEPHA5_10,EPHA5,274,234,216,214
sgEPHB1_1,EPHB1,599,795,562,943
sgEPHB1_2,EPHB1,390,761,384,572
sgEPHB1_3,EPHB1,171,186,142,285
sgEPHB1_4,EPHB1,607,651,421,323
sgEPHB1_5,EPHB1,222,143,5,56
